filepath,raw_label,unified_label,source,group_id,split
D:\22_SkinSense_ML\datatset2\valid\ringworm\NEWR31_png_jpg.rf.6dc7ff44bde55ee7db3f01f5d72f2743.jpg,ringworm,Fungal_infection,datatset2,2473,test
D:\22_SkinSense_ML\datatset2\valid\ringworm\NEWR36_png_jpg.rf.eaccfb83cb7e1d1c781422abe31ded9e.jpg,ringworm,Fungal_infection,datatset2,2474,train
D:\22_SkinSense_ML\datatset2\valid\ringworm\NEWR37_png_jpg.rf.de8706d667fe1097c895f9879b0865f1.jpg,ringworm,Fungal_infection,datatset2,2475,test
D:\22_SkinSense_ML\datatset2\valid\ringworm\NEWR38_png_jpg.rf.bcf550e97bfdf2b09fc8a7f52104d687.jpg,ringworm,Fungal_infection,datatset2,2476,train
D:\22_SkinSense_ML\datatset2\valid\ringworm\NEWR50_png_jpg.rf.9978208d6fb8b6accdb36e70b05947d1.jpg,ringworm,Fungal_infection,datatset2,2477,val
D:\22_SkinSense_ML\datatset2\valid\ringworm\NEWR53_jpeg_jpg.rf.0a8759aba977fc8fc44df4e9bd9cab30.jpg,ringworm,Fungal_infection,datatset2,2478,test
D:\22_SkinSense_ML\datatset2\valid\ringworm\NEWR53_jpeg_jpg.rf.a454ff1302565eef0cc18496d4a3c7e2.jpg,ringworm,Fungal_infection,datatset2,2478,test
D:\22_SkinSense_ML\datatset2\valid\ringworm\NEWR58_jpeg_jpg.rf.2a883b97cf6e133ffbe2f9f385c009d7.jpg,ringworm,Fungal_infection,datatset2,2479,train
D:\22_SkinSense_ML\datatset2\valid\ringworm\NEWR59_jpeg_jpg.rf.d5f59f0c4781292708d305783b175a5c.jpg,ringworm,Fungal_infection,datatset2,2480,train
D:\22_SkinSense_ML\datatset2\valid\ringworm\R10_png_jpg.rf.9976d774e53203d03a30161dbcc9057f.jpg,ringworm,Fungal_infection,datatset2,2481,test
D:\22_SkinSense_ML\datatset2\valid\ringworm\R11_png_jpg.rf.7ed41c2e119c66be2d9300fe51af1ee6.jpg,ringworm,Fungal_infection,datatset2,2482,train
D:\22_SkinSense_ML\datatset2\valid\ringworm\R11_png_jpg.rf.9d8c13a754a24f245fdb7acfd1862a2e.jpg,ringworm,Fungal_infection,datatset2,2482,train
D:\22_SkinSense_ML\datatset2\valid\ringworm\R12_png_jpg.rf.57080d219c676311bab9fd1285a7904f.jpg,ringworm,Fungal_infection,datatset2,2483,test
D:\22_SkinSense_ML\datatset2\valid\ringworm\R13_png_jpg.rf.19cd17ef59d13e1253867dc81af54034.jpg,ringworm,Fungal_infection,datatset2,2484,train
D:\22_SkinSense_ML\datatset2\valid\ringworm\R21_png_jpg.rf.3a41026f442e910c402b5eab243de907.jpg,ringworm,Fungal_infection,datatset2,2485,train
D:\22_SkinSense_ML\datatset2\valid\ringworm\R22_png_jpg.rf.2467bb89c620f8646a7bd46e9192556f.jpg,ringworm,Fungal_infection,datatset2,2486,train
D:\22_SkinSense_ML\datatset2\valid\ringworm\R24_png_jpg.rf.2ea0ba721849da95c985c0d3a6a159be.jpg,ringworm,Fungal_infection,datatset2,2487,train
D:\22_SkinSense_ML\datatset2\valid\ringworm\R24_png_jpg.rf.49f7d07ec23ddd443c539835b17e48e9.jpg,ringworm,Fungal_infection,datatset2,2487,train
D:\22_SkinSense_ML\datatset2\valid\ringworm\R26_png_jpg.rf.75ba95d49659da04a6320798ed06ba64.jpg,ringworm,Fungal_infection,datatset2,2488,val
D:\22_SkinSense_ML\datatset2\valid\ringworm\R26_png_jpg.rf.91b314f242b7f58c39724a9e52acbf1f.jpg,ringworm,Fungal_infection,datatset2,2488,val
D:\22_SkinSense_ML\datatset2\valid\ringworm\R30_png_jpg.rf.cd40b5c0464f59246fd0e4583aace38a.jpg,ringworm,Fungal_infection,datatset2,2489,train
D:\22_SkinSense_ML\datatset2\valid\ringworm\R31_png_jpg.rf.19e2b20f33ec63fb0b67b63fd2133eec.jpg,ringworm,Fungal_infection,datatset2,2490,train
D:\22_SkinSense_ML\datatset2\valid\ringworm\R33_png_jpg.rf.63eada789b4566225f4770c1bcd1ddd3.jpg,ringworm,Fungal_infection,datatset2,2491,train
D:\22_SkinSense_ML\datatset2\valid\ringworm\R34_png_jpg.rf.770242f71d94e94257aafd066916fef3.jpg,ringworm,Fungal_infection,datatset2,2492,train
D:\22_SkinSense_ML\datatset2\valid\ringworm\R35_png_jpg.rf.3542050ece64d01ef1d1c7e338bdbac6.jpg,ringworm,Fungal_infection,datatset2,2493,train
D:\22_SkinSense_ML\datatset2\valid\ringworm\R36_png_jpg.rf.b5a6e896d07a483ba2889fe6dafaa7eb.jpg,ringworm,Fungal_infection,datatset2,2494,train
D:\22_SkinSense_ML\datatset2\valid\ringworm\R37_png_jpg.rf.ba77e06f3a029b3b24fbf2ad57efebae.jpg,ringworm,Fungal_infection,datatset2,2495,train
D:\22_SkinSense_ML\datatset2\valid\ringworm\R3_png_jpg.rf.61ed50b1c186905157f4e461f6e7dff7.jpg,ringworm,Fungal_infection,datatset2,2496,train
D:\22_SkinSense_ML\datatset2\valid\ringworm\R41_png_jpg.rf.a70d1696a81a3308d21fd15d5cfdb7b1.jpg,ringworm,Fungal_infection,datatset2,2497,test
D:\22_SkinSense_ML\datatset2\valid\ringworm\R48_png_jpg.rf.6cb38143f389e8b102c6d3197f0f0aac.jpg,ringworm,Fungal_infection,datatset2,2498,train
D:\22_SkinSense_ML\datatset2\valid\ringworm\R49_png_jpg.rf.0a3338828fe37eb6083fb0335c6c48e9.jpg,ringworm,Fungal_infection,datatset2,2499,train
D:\22_SkinSense_ML\datatset2\valid\ringworm\R50_png_jpg.rf.6bd79999d8e55320b54096deff8f3482.jpg,ringworm,Fungal_infection,datatset2,2500,train
D:\22_SkinSense_ML\datatset2\valid\ringworm\R50_png_jpg.rf.ca80ce9d9333a5945b04f93526a40947.jpg,ringworm,Fungal_infection,datatset2,2500,train
D:\22_SkinSense_ML\datatset2\valid\ringworm\R51_png_jpg.rf.08d6fe570a13b4938830257311823f6b.jpg,ringworm,Fungal_infection,datatset2,2501,train
D:\22_SkinSense_ML\datatset2\valid\ringworm\R52_png_jpg.rf.a6f323ff348583352ccdc1b5f8d88751.jpg,ringworm,Fungal_infection,datatset2,2502,train
D:\22_SkinSense_ML\datatset2\valid\ringworm\R54_png_jpg.rf.7de328782e219d810c1176e171849f17.jpg,ringworm,Fungal_infection,datatset2,2503,train
D:\22_SkinSense_ML\datatset2\valid\ringworm\R56_png_jpg.rf.b1d3cbd167057b35852b21086f26d067.jpg,ringworm,Fungal_infection,datatset2,2504,train
D:\22_SkinSense_ML\datatset2\valid\ringworm\R57_png_jpg.rf.e3e837960e2734aa95c0002024b433dd.jpg,ringworm,Fungal_infection,datatset2,2505,train
D:\22_SkinSense_ML\datatset2\valid\ringworm\R5_png_jpg.rf.1f1fb4c8e2f25982a7ae2915d6024109.jpg,ringworm,Fungal_infection,datatset2,2506,test
D:\22_SkinSense_ML\datatset2\valid\ringworm\R7_png_jpg.rf.4451b45a86d71dfa2133a384506e5b75.jpg,ringworm,Fungal_infection,datatset2,2507,val
D:\22_SkinSense_ML\datatset2\valid\ringworm\R7_png_jpg.rf.d3d5f977bfe063875044f78c2c1a2b3a.jpg,ringworm,Fungal_infection,datatset2,2507,val
D:\22_SkinSense_ML\datatset2\valid\ringworm\R7_png_jpg.rf.f13d145809f27526b49eedd81e225ed4.jpg,ringworm,Fungal_infection,datatset2,2507,val
D:\22_SkinSense_ML\datatset2\valid\ringworm\ringworm-1-_jpg.rf.a03bd2bf0d01a7079347d906868f86c8.jpg,ringworm,Fungal_infection,datatset2,2539,train
D:\22_SkinSense_ML\datatset2\valid\ringworm\ringworm-106-_jpg.rf.f90b9a77626ec498dc1408946f4017a3.jpg,ringworm,Fungal_infection,datatset2,2540,train
D:\22_SkinSense_ML\datatset2\valid\ringworm\ringworm-110-_jpg.rf.235c99ad062701483b2f9707bc39d7b5.jpg,ringworm,Fungal_infection,datatset2,2541,train
D:\22_SkinSense_ML\datatset2\valid\ringworm\ringworm-113-_jpg.rf.0b6d278b5b3348e3f6d039e5498f16c2.jpg,ringworm,Fungal_infection,datatset2,2542,train
D:\22_SkinSense_ML\datatset2\valid\ringworm\ringworm-117-_jpg.rf.4c332d6f5fa12f03e6efda02019dc7b0.jpg,ringworm,Fungal_infection,datatset2,2543,train
D:\22_SkinSense_ML\datatset2\valid\ringworm\ringworm-118-_jpg.rf.e1492bc300ad290bf896d7318ec36e7c.jpg,ringworm,Fungal_infection,datatset2,2544,train
D:\22_SkinSense_ML\datatset2\valid\ringworm\ringworm-122-_jpg.rf.ee78562b0b17bedc6a055aaa3b89dde9.jpg,ringworm,Fungal_infection,datatset2,2545,train
D:\22_SkinSense_ML\datatset2\valid\ringworm\ringworm-123-_jpg.rf.727ca3f4a4efa4b4cee2ba43ed596925.jpg,ringworm,Fungal_infection,datatset2,2546,train
D:\22_SkinSense_ML\datatset2\valid\ringworm\ringworm-128-_jpg.rf.f0bdf19b4461eb56fe45633853ebdeeb.jpg,ringworm,Fungal_infection,datatset2,2547,train
D:\22_SkinSense_ML\datatset2\valid\ringworm\ringworm-129-_jpg.rf.a9964c3344d2b598e49dfe8d9de01c24.jpg,ringworm,Fungal_infection,datatset2,2548,train
D:\22_SkinSense_ML\datatset2\valid\ringworm\ringworm-130-_jpg.rf.56d0b2140dcb95aa2b671c78868c5bf3.jpg,ringworm,Fungal_infection,datatset2,2549,train
D:\22_SkinSense_ML\datatset2\valid\ringworm\ringworm-132-_jpg.rf.3e0797b6e7e39b3bbe9a972cf342e714.jpg,ringworm,Fungal_infection,datatset2,2550,train
D:\22_SkinSense_ML\datatset2\valid\ringworm\ringworm-135-_jpg.rf.13518b14408462b41c639db6469acb90.jpg,ringworm,Fungal_infection,datatset2,2551,test
D:\22_SkinSense_ML\datatset2\valid\ringworm\ringworm-135-_jpg.rf.f712f2528a96f43831271cfd9f510797.jpg,ringworm,Fungal_infection,datatset2,2551,test
D:\22_SkinSense_ML\datatset2\valid\ringworm\ringworm-136-_jpg.rf.880b50a547dc1ff17032d332e7d3f321.jpg,ringworm,Fungal_infection,datatset2,2552,val
D:\22_SkinSense_ML\datatset2\valid\ringworm\ringworm-14-_jpg.rf.af85b0f2400d38902a04bf0f1f0c7e7f.jpg,ringworm,Fungal_infection,datatset2,2553,train
D:\22_SkinSense_ML\datatset2\valid\ringworm\ringworm-144-_jpg.rf.a3a36828aaa5eb5aad29e01d4c9d7b79.jpg,ringworm,Fungal_infection,datatset2,2554,test
D:\22_SkinSense_ML\datatset2\valid\ringworm\ringworm-145-_jpg.rf.b92e6b4b473440f36f70962b7c92a00d.jpg,ringworm,Fungal_infection,datatset2,2555,train
D:\22_SkinSense_ML\datatset2\valid\ringworm\ringworm-145-_jpg.rf.da357f8d8d2a6af3d3cf8659c1807b3c.jpg,ringworm,Fungal_infection,datatset2,2555,train
D:\22_SkinSense_ML\datatset2\valid\ringworm\ringworm-148-_jpg.rf.bee7d7576e186668d2ba440ab8be22e6.jpg,ringworm,Fungal_infection,datatset2,2556,train
D:\22_SkinSense_ML\datatset2\valid\ringworm\ringworm-150-_jpg.rf.4499a588d4901a6bdcb0330917d5b079.jpg,ringworm,Fungal_infection,datatset2,2557,train
D:\22_SkinSense_ML\datatset2\valid\ringworm\ringworm-151-_jpg.rf.05e4babb5892a8ae335e191f9d2fa594.jpg,ringworm,Fungal_infection,datatset2,2558,val
D:\22_SkinSense_ML\datatset2\valid\ringworm\ringworm-156-_jpg.rf.986197d9eafe38db5de43798b9a5468e.jpg,ringworm,Fungal_infection,datatset2,2559,train
D:\22_SkinSense_ML\datatset2\valid\ringworm\ringworm-157-_jpg.rf.e99bb0c2c5dd694228f699b833999754.jpg,ringworm,Fungal_infection,datatset2,2560,train
D:\22_SkinSense_ML\datatset2\valid\ringworm\ringworm-16-_jpg.rf.bf5deda351e87d8c9aa454463451cfe1.jpg,ringworm,Fungal_infection,datatset2,2561,train
D:\22_SkinSense_ML\datatset2\valid\ringworm\ringworm-17-_jpg.rf.fcfd6e9ff2c6ea51368e5449fb87c46b.jpg,ringworm,Fungal_infection,datatset2,2562,train
D:\22_SkinSense_ML\datatset2\valid\ringworm\ringworm-18-_jpg.rf.26e0d0ca0e7e517d91eeb4aff16d7c25.jpg,ringworm,Fungal_infection,datatset2,2563,val
D:\22_SkinSense_ML\datatset2\valid\ringworm\ringworm-18-_jpg.rf.4bd0615a6d1628a064661821f69e725e.jpg,ringworm,Fungal_infection,datatset2,2563,val
D:\22_SkinSense_ML\datatset2\valid\ringworm\ringworm-19-_jpg.rf.0af07dae75f86014a1b2d91730527f52.jpg,ringworm,Fungal_infection,datatset2,2564,test
D:\22_SkinSense_ML\datatset2\valid\ringworm\ringworm-19-_jpg.rf.7df8303ff93287070eca648eb0a72fcc.jpg,ringworm,Fungal_infection,datatset2,2564,test
D:\22_SkinSense_ML\datatset2\valid\ringworm\ringworm-2-_jpg.rf.a95aa642f33986fd214443a90bbaf697.jpg,ringworm,Fungal_infection,datatset2,2565,test
D:\22_SkinSense_ML\datatset2\valid\ringworm\ringworm-21-_jpg.rf.d7a72c9d82436a530002e30b261701b8.jpg,ringworm,Fungal_infection,datatset2,2566,train
D:\22_SkinSense_ML\datatset2\valid\ringworm\ringworm-23-_jpg.rf.95b6011a8d3bfdc6383bd31f96ddf8e8.jpg,ringworm,Fungal_infection,datatset2,2567,train
D:\22_SkinSense_ML\datatset2\valid\ringworm\ringworm-26-_jpg.rf.7e26afbcbf815bb899144debe4921435.jpg,ringworm,Fungal_infection,datatset2,2568,test
D:\22_SkinSense_ML\datatset2\valid\ringworm\ringworm-29-_jpg.rf.d053c71635be3c886a8a70201ebb1854.jpg,ringworm,Fungal_infection,datatset2,2569,train
D:\22_SkinSense_ML\datatset2\valid\ringworm\ringworm-3-_jpg.rf.224c75714b8825f0e879ce83ff1679c2.jpg,ringworm,Fungal_infection,datatset2,2570,train
D:\22_SkinSense_ML\datatset2\valid\ringworm\ringworm-3-_jpg.rf.49170be06d2cf5aadeca9786bd00f33a.jpg,ringworm,Fungal_infection,datatset2,2570,train
D:\22_SkinSense_ML\datatset2\valid\ringworm\ringworm-30-_jpg.rf.e9e1b5ca07cb1dacb0099b24371c16cc.jpg,ringworm,Fungal_infection,datatset2,2571,train
D:\22_SkinSense_ML\datatset2\valid\ringworm\ringworm-31-_jpg.rf.d737cb5d61b670845c2ce8a1b9887550.jpg,ringworm,Fungal_infection,datatset2,2572,train
D:\22_SkinSense_ML\datatset2\valid\ringworm\ringworm-32-_jpg.rf.0ee52cf07785337f82017f647ca27d6b.jpg,ringworm,Fungal_infection,datatset2,2573,test
D:\22_SkinSense_ML\datatset2\valid\ringworm\ringworm-32-_jpg.rf.10ae4fa785adbe6fbaf846811b250d8e.jpg,ringworm,Fungal_infection,datatset2,2573,test
D:\22_SkinSense_ML\datatset2\valid\ringworm\ringworm-34-_jpg.rf.1ec8dcea3808c54d00ec4dbf05ef64f4.jpg,ringworm,Fungal_infection,datatset2,2574,train
D:\22_SkinSense_ML\datatset2\valid\ringworm\ringworm-34-_jpg.rf.9c5f3a82d9e688f89642401faa0cf734.jpg,ringworm,Fungal_infection,datatset2,2574,train
D:\22_SkinSense_ML\datatset2\valid\ringworm\ringworm-35-_jpg.rf.8657f711019ad85a6b7a529b184b5be3.jpg,ringworm,Fungal_infection,datatset2,2575,train
D:\22_SkinSense_ML\datatset2\valid\ringworm\ringworm-35-_jpg.rf.ac4cd51c6b0987a0dae355c537ad4fb6.jpg,ringworm,Fungal_infection,datatset2,2575,train
D:\22_SkinSense_ML\datatset2\valid\ringworm\ringworm-36-_jpg.rf.0fc51cebaadb9a13a59fad6765596397.jpg,ringworm,Fungal_infection,datatset2,2576,train
D:\22_SkinSense_ML\datatset2\valid\ringworm\ringworm-36-_jpg.rf.f7e165339240eb52ce9291aaf2714bb8.jpg,ringworm,Fungal_infection,datatset2,2576,train
D:\22_SkinSense_ML\datatset2\valid\ringworm\ringworm-38-_jpg.rf.ca718830a85848ed631a1237f4efe974.jpg,ringworm,Fungal_infection,datatset2,2577,train
D:\22_SkinSense_ML\datatset2\valid\ringworm\ringworm-41-_jpg.rf.018b4e735a8d6a9305356a1c61e31e1e.jpg,ringworm,Fungal_infection,datatset2,2578,train
D:\22_SkinSense_ML\datatset2\valid\ringworm\ringworm-41-_jpg.rf.bd044cf8c08a72c260b166503283edb8.jpg,ringworm,Fungal_infection,datatset2,2578,train
D:\22_SkinSense_ML\datatset2\valid\ringworm\ringworm-42-_jpg.rf.0848b6439160f8bb8a77dd89fafdbe3d.jpg,ringworm,Fungal_infection,datatset2,2579,val
D:\22_SkinSense_ML\datatset2\valid\ringworm\ringworm-43-_jpg.rf.4780240bcfb7ea0c45cb21bf9e6de66c.jpg,ringworm,Fungal_infection,datatset2,2580,train
D:\22_SkinSense_ML\datatset2\valid\ringworm\ringworm-45-_jpg.rf.48e3e15f6c65ebddb825572f9525abe1.jpg,ringworm,Fungal_infection,datatset2,2581,train
D:\22_SkinSense_ML\datatset2\valid\ringworm\ringworm-45-_jpg.rf.b8757b84adb8e09cb99dc4757a7ecfca.jpg,ringworm,Fungal_infection,datatset2,2581,train
D:\22_SkinSense_ML\datatset2\valid\ringworm\ringworm-50-_jpg.rf.f46172f81378aa634021dd59bed8ecb0.jpg,ringworm,Fungal_infection,datatset2,2582,train
D:\22_SkinSense_ML\datatset2\valid\ringworm\ringworm-52-_jpg.rf.ddd19303e36ddf30f7ec12dffc7b45a8.jpg,ringworm,Fungal_infection,datatset2,2583,train
D:\22_SkinSense_ML\datatset2\valid\ringworm\ringworm-53-_jpg.rf.3c6e35cbec6911afee83bbeff219fad9.jpg,ringworm,Fungal_infection,datatset2,2584,val
D:\22_SkinSense_ML\datatset2\valid\ringworm\ringworm-53-_jpg.rf.fb8ab47090498b5a8924a9a623bba89b.jpg,ringworm,Fungal_infection,datatset2,2584,val
D:\22_SkinSense_ML\datatset2\valid\ringworm\ringworm-54-_jpg.rf.2dc24df44083933f6f5d8c4158a43c54.jpg,ringworm,Fungal_infection,datatset2,2585,train
D:\22_SkinSense_ML\datatset2\valid\ringworm\ringworm-54-_jpg.rf.ca4c34cfa96b4123a4192e3cc32ff9dd.jpg,ringworm,Fungal_infection,datatset2,2585,train
D:\22_SkinSense_ML\datatset2\valid\ringworm\ringworm-55-_jpg.rf.14da7e5a8a1666186641ac92932a0e7a.jpg,ringworm,Fungal_infection,datatset2,2586,val
D:\22_SkinSense_ML\datatset2\valid\ringworm\ringworm-55-_jpg.rf.ec66dea9a5cde33d0ac20fa9422731d0.jpg,ringworm,Fungal_infection,datatset2,2586,val
D:\22_SkinSense_ML\datatset2\valid\ringworm\ringworm-55-_jpg.rf.f47c16a4e5fb287b1b48fd6647c53ffa.jpg,ringworm,Fungal_infection,datatset2,2586,val
D:\22_SkinSense_ML\datatset2\valid\ringworm\ringworm-57-_jpg.rf.e267ef9ddf745ef9f9c24efa3aaac959.jpg,ringworm,Fungal_infection,datatset2,2587,train
D:\22_SkinSense_ML\datatset2\valid\ringworm\ringworm-58-_jpg.rf.0070a6c884de28aae2826c07ab3e55b1.jpg,ringworm,Fungal_infection,datatset2,2588,train
D:\22_SkinSense_ML\datatset2\valid\ringworm\ringworm-6-_jpg.rf.6e2603c35524270d9af9a38e9218a883.jpg,ringworm,Fungal_infection,datatset2,2589,train
D:\22_SkinSense_ML\datatset2\valid\ringworm\ringworm-61-_jpg.rf.3ebd99ec3d6efc5caa2698100925ae01.jpg,ringworm,Fungal_infection,datatset2,2590,test
D:\22_SkinSense_ML\datatset2\valid\ringworm\ringworm-62-_jpg.rf.6dc6ab7d679770eeac644ed09899b8e8.jpg,ringworm,Fungal_infection,datatset2,2591,train
D:\22_SkinSense_ML\datatset2\valid\ringworm\ringworm-62-_jpg.rf.7d2d8f4fcc5f9bdce9498dae0d6a962b.jpg,ringworm,Fungal_infection,datatset2,2591,train
D:\22_SkinSense_ML\datatset2\valid\ringworm\ringworm-73-_jpg.rf.e208e93049b065e1e2d4fbb8c715c387.jpg,ringworm,Fungal_infection,datatset2,2592,train
D:\22_SkinSense_ML\datatset2\valid\ringworm\ringworm-76-_jpg.rf.48c51d60ca8f27a645bbf6e51949d9ed.jpg,ringworm,Fungal_infection,datatset2,2593,test
D:\22_SkinSense_ML\datatset2\valid\ringworm\ringworm-76-_jpg.rf.b44c1b7da71e3a61e7c380f21ed80098.jpg,ringworm,Fungal_infection,datatset2,2593,test
D:\22_SkinSense_ML\datatset2\valid\ringworm\ringworm-79-_jpg.rf.e9422b2a2db812546224efcd14e4765f.jpg,ringworm,Fungal_infection,datatset2,2594,train
D:\22_SkinSense_ML\datatset2\valid\ringworm\ringworm-86-_jpg.rf.835be916e1452b703b2b447591c438c9.jpg,ringworm,Fungal_infection,datatset2,2595,val
D:\22_SkinSense_ML\datatset2\valid\ringworm\ringworm-86-_jpg.rf.cf0b92d3f6b6661d41454bf7db8f730c.jpg,ringworm,Fungal_infection,datatset2,2595,val
D:\22_SkinSense_ML\datatset2\valid\ringworm\ringworm-9-_jpg.rf.9fe3be4fa3db2ddf57294c515dd1a8c0.jpg,ringworm,Fungal_infection,datatset2,2596,val
D:\22_SkinSense_ML\datatset2\valid\ringworm\ringworm-93-_jpg.rf.c3345b852aae6ea72b493e53034fd6fd.jpg,ringworm,Fungal_infection,datatset2,2597,train
D:\22_SkinSense_ML\datatset2\valid\ringworm\ringworm-95-_jpg.rf.ec216cafc1ad1abb821384b9b6b8e293.jpg,ringworm,Fungal_infection,datatset2,2598,test
D:\22_SkinSense_ML\datatset2\valid\ringworm\WIN_20240514_17_23_20_Pro_jpg.rf.b84bfe70eb98353596c2b47c5f6ed16b.jpg,ringworm,Fungal_infection,datatset2,2508,train
D:\22_SkinSense_ML\datatset2\valid\ringworm\WIN_20240514_17_26_49_Pro_jpg.rf.1d76aa821188ee98e76b204d9dee0865.jpg,ringworm,Fungal_infection,datatset2,2509,train
D:\22_SkinSense_ML\datatset2\valid\ringworm\WIN_20240514_17_26_56_Pro_jpg.rf.93618177709e26c960380af0526b959e.jpg,ringworm,Fungal_infection,datatset2,2510,train
D:\22_SkinSense_ML\datatset2\valid\ringworm\WIN_20240514_17_26_56_Pro_jpg.rf.a16117c4799bec1421dc05538e8534bc.jpg,ringworm,Fungal_infection,datatset2,2510,train
D:\22_SkinSense_ML\datatset2\valid\ringworm\WIN_20240514_17_27_09_Pro_jpg.rf.fc061b90ede60d64a4c202789c07d34e.jpg,ringworm,Fungal_infection,datatset2,2511,train
D:\22_SkinSense_ML\datatset2\valid\ringworm\WIN_20240514_17_28_12_Pro_jpg.rf.3c2122bdfc095a4de96ce2374993c8c7.jpg,ringworm,Fungal_infection,datatset2,2512,train
D:\22_SkinSense_ML\datatset2\valid\ringworm\WIN_20240514_17_28_12_Pro_jpg.rf.cda81ac4523bf6537da1772c2c2ff565.jpg,ringworm,Fungal_infection,datatset2,2512,train
D:\22_SkinSense_ML\datatset2\valid\ringworm\WIN_20240514_17_28_21_Pro_jpg.rf.5b89e564242a8a0a61e3cad7bc39dff7.jpg,ringworm,Fungal_infection,datatset2,2513,train
D:\22_SkinSense_ML\datatset2\valid\ringworm\WIN_20240514_17_28_35_Pro_jpg.rf.7659b52ea43c49d966c5eec1904d9e5e.jpg,ringworm,Fungal_infection,datatset2,2514,train
D:\22_SkinSense_ML\datatset2\valid\ringworm\WIN_20240514_17_28_54_Pro_jpg.rf.d43e82b5b603ab5b328218c4f7b8d1e5.jpg,ringworm,Fungal_infection,datatset2,2515,train
D:\22_SkinSense_ML\datatset2\valid\ringworm\WIN_20240514_17_29_02_Pro_jpg.rf.2e6707764aa397d103af4a46b5aee8e5.jpg,ringworm,Fungal_infection,datatset2,2516,train
D:\22_SkinSense_ML\datatset2\valid\ringworm\WIN_20240514_17_29_17_Pro_jpg.rf.1412bee08f5bbe1b9d83088b359655fc.jpg,ringworm,Fungal_infection,datatset2,2517,train
D:\22_SkinSense_ML\datatset2\valid\ringworm\WIN_20240514_17_29_17_Pro_jpg.rf.c5cd009312a25bd23c649a1c5a61f764.jpg,ringworm,Fungal_infection,datatset2,2517,train
D:\22_SkinSense_ML\datatset2\valid\ringworm\WIN_20240514_17_29_24_Pro_jpg.rf.3ba18fc421cf48dc3066377fb57b1df4.jpg,ringworm,Fungal_infection,datatset2,2518,test
D:\22_SkinSense_ML\datatset2\valid\ringworm\WIN_20240514_17_29_33_Pro_jpg.rf.4a82383cd1f95b9a84610b1859343567.jpg,ringworm,Fungal_infection,datatset2,2519,test
D:\22_SkinSense_ML\datatset2\valid\ringworm\WIN_20240514_17_29_44_Pro_jpg.rf.7972ddbdad90d807651fff8a85cb149c.jpg,ringworm,Fungal_infection,datatset2,2520,train
D:\22_SkinSense_ML\datatset2\valid\ringworm\WIN_20240514_17_29_44_Pro_jpg.rf.ca4eb3f86e006ce5f9cb9aada08e32f8.jpg,ringworm,Fungal_infection,datatset2,2520,train
D:\22_SkinSense_ML\datatset2\valid\ringworm\WIN_20240514_17_29_49_Pro_jpg.rf.042e8d559c9b8c4fe4449b1ff80278cd.jpg,ringworm,Fungal_infection,datatset2,2521,train
D:\22_SkinSense_ML\datatset2\valid\ringworm\WIN_20240514_17_30_07_Pro_jpg.rf.df1dbc12e9883e02e30b9d36784cc82a.jpg,ringworm,Fungal_infection,datatset2,2522,train
D:\22_SkinSense_ML\datatset2\valid\ringworm\WIN_20240514_17_31_24_Pro_jpg.rf.2291996c7379c513b23f5955a4099c8f.jpg,ringworm,Fungal_infection,datatset2,2523,train
D:\22_SkinSense_ML\datatset2\valid\ringworm\WIN_20240514_17_31_29_Pro_jpg.rf.3cdcdb7b9f470281fdbdc6f04423a1ac.jpg,ringworm,Fungal_infection,datatset2,2524,test
D:\22_SkinSense_ML\datatset2\valid\ringworm\WIN_20240514_17_31_40_Pro_jpg.rf.d5cf97f5479bdf711d8bd6fda9f17917.jpg,ringworm,Fungal_infection,datatset2,2525,train
D:\22_SkinSense_ML\datatset2\valid\ringworm\WIN_20240514_17_33_14_Pro_jpg.rf.7aaca2332edcee524e4b11038eb81614.jpg,ringworm,Fungal_infection,datatset2,2526,train
D:\22_SkinSense_ML\datatset2\valid\ringworm\WIN_20240514_17_33_18_Pro_jpg.rf.73601557a5890e069ac3455bb6c0bc54.jpg,ringworm,Fungal_infection,datatset2,2527,train
D:\22_SkinSense_ML\datatset2\valid\ringworm\WIN_20240514_17_33_39_Pro_jpg.rf.5644d8d5a3f38f9805b838e08149553f.jpg,ringworm,Fungal_infection,datatset2,2528,val
D:\22_SkinSense_ML\datatset2\valid\ringworm\WIN_20240514_17_33_49_Pro_jpg.rf.324606d0971a89c6e04736fe617ebeb4.jpg,ringworm,Fungal_infection,datatset2,2529,train
D:\22_SkinSense_ML\datatset2\valid\ringworm\WIN_20240514_17_34_06_Pro_jpg.rf.f46c78fc446ff2b6d340638528830b4c.jpg,ringworm,Fungal_infection,datatset2,2530,val
D:\22_SkinSense_ML\datatset2\valid\ringworm\WIN_20240514_17_34_13_Pro_jpg.rf.6dfcbcd0cc4a5c32dcce59d869e016c2.jpg,ringworm,Fungal_infection,datatset2,2531,train
D:\22_SkinSense_ML\datatset2\valid\ringworm\WIN_20240514_17_38_52_Pro_jpg.rf.0feaf3f6b2b6ca342881c1dd54f202ea.jpg,ringworm,Fungal_infection,datatset2,2532,train
